Date,BTC,DOGE,ETH,LTC,XRP,XLM
2016-03-04,418.82,0.000231,,,0.008178,0.002136
2016-03-03,423.69,0.000231,,,0.008186,0.002193
2016-03-02,432.4,0.000238,,,0.008479,0.002138
2016-03-01,436.45,0.000245,,,0.008635,0.002177
2016-02-29,433.69,0.000237,,,0.0087,0.00227
2016-02-28,432.51,0.000241,,,0.008803,0.002567
2016-02-27,427.5,0.000241,,,0.00819,0.002368
2016-02-26,423.75,0.00023,,,0.008056,0.002229
2016-02-25,422.79,0.00022,,,0.007949,0.002216
2016-02-24,420.03,0.000233,,,0.007918,0.002392
2016-02-23,436.9,0.000221,,,0.00786,0.001938
2016-02-22,438.15,0.000224,,,0.007878,0.001824
2016-02-21,441.89,0.000238,,,0.008096,0.001914
2016-02-20,419.06,0.000245,,,0.008162,0.00189
2016-02-19,421.32,0.000244,,,0.00803,0.001884
2016-02-18,416.26,0.000249,,,0.008006,0.001909
2016-02-17,406.89,0.00025,,,0.007923,0.001949
2016-02-16,399.11,0.000254,,,0.007889,0.001981
2016-02-15,404.53,0.000255,,,0.007972,0.002003
2016-02-14,388.37,0.000259,,,0.008058,0.001943
2016-02-13,381.97,0.000269,,,0.008027,0.001975
2016-02-12,376.89,0.000278,,,0.008076,0.001959
2016-02-11,378.56,0.00028,,,0.00797,0.001903
2016-02-10,372.9,0.000283,,,0.00805,0.001976
2016-02-09,370.68,0.000285,,,0.0081,0.002157
2016-02-08,377.77,0.000291,,,0.008253,0.002101
2016-02-07,374.92,0.000297,,,0.008245,0.00211
2016-02-06,384.46,0.000278,,,0.007995,0.002122
2016-02-05,390.08,0.000278,,,0.008138,0.002158
2016-02-04,367,0.000292,,,0.008451,0.002649
2016-02-03,372.85,0.000298,,,0.008631,0.002203
2016-02-02,370.62,0.000301,,,0.00859,0.00219
2016-02-01,369.82,0.000295,,,0.008257,0.002203
2016-01-31,379.23,0.000301,,,0.007979,0.002344
2016-01-30,379.39,0.00029,,,0.007815,0.001878
2016-01-29,379.96,0.000298,,,0.007853,0.001849
2016-01-28,394.93,0.000292,,,0.007815,0.001826
2016-01-27,389.21,0.000287,,,0.007991,0.001841
2016-01-26,392.91,0.000285,,,0.008338,0.001852
2016-01-25,403.45,0.000306,,,0.007922,0.001864
2016-01-24,389.52,0.000305,,,0.007262,0.001834
2016-01-23,383.01,0.000287,,,0.00697,0.001803
2016-01-22,408.97,0.000265,,,0.006883,0.001807
2016-01-21,413.88,0.000262,,,0.006768,0.001796
2016-01-20,375.96,0.00027,,,0.006542,0.001792
2016-01-19,383.14,0.000277,,,0.006399,0.001776
2016-01-18,381.01,0.000258,,,0.006634,0.001735
2016-01-17,386.57,0.000316,,,0.00684,0.001888
2016-01-16,373.43,0.000344,,,0.006226,0.001908
2016-01-15,429.69,0.000455,,,0.006506,0.002235
2016-01-14,432.68,0.000356,,,0.005419,0.001901
2016-01-13,446.57,0.000212,,,0.005135,0.001709
2016-01-12,449.33,0.000193,,,0.005219,0.001723
2016-01-11,449.14,0.000172,,,0.00512,0.001696
2016-01-10,451.07,0.000168,,,0.005114,0.001704
2016-01-09,454.06,0.000163,,,0.005313,0.001738
2016-01-08,458.49,0.000168,,,0.005381,0.001821
2016-01-07,432.44,0.000148,,,0.005271,0.001826
2016-01-06,432.67,0.000151,,,0.005326,0.001711
2016-01-05,433.42,0.000152,,,0.005266,0.001714
2016-01-04,432.51,0.000155,,,0.005112,0.001748
2016-01-03,435.74,0.000149,,,0.005229,0.001737
2016-01-02,435.43,0.000175,,,0.005529,0.001914
2016-01-01,430.12,0.000177,,,0.005794,0.001824
2015-12-31,428.2,0.00018,,,0.005854,0.001743
2015-12-30,432.59,0.000171,,,0.005895,0.001739
2015-12-29,421.28,0.000167,,,0.005956,0.001765
2015-12-28,425.01,0.00018,,,0.005982,0.001749
2015-12-27,419.76,0.000158,,,0.005933,0.001681
2015-12-26,456.09,0.000139,,,0.006039,0.001728
2015-12-25,456,0.000135,,,0.006003,0.001672
2015-12-24,443.77,0.000137,,,0.006044,0.001721
2015-12-23,434.88,0.000144,,,0.005958,0.001748
2015-12-22,436.61,0.000146,,,0.006017,0.001744
2015-12-21,442.26,0.000151,,,0.006065,0.001741
2015-12-20,460.9,0.000154,,,0.005955,0.001748
2015-12-19,462.5,0.000151,,,0.00604,0.001751
2015-12-18,455.5,0.000153,,,0.006182,0.001763
2015-12-17,453.63,0.000155,,,0.006264,0.001743
2015-12-16,463.64,0.000139,,,0.00634,0.001777
2015-12-15,441.98,0.000145,,,0.006343,0.00172
2015-12-14,436.29,0.000139,,,0.006174,0.00165
2015-12-13,436.01,0.000147,,,0.006487,0.001828
2015-12-12,451.34,0.000147,,,0.005971,0.00177
2015-12-11,416.18,0.000147,,,0.006021,0.001742
2015-12-10,417.44,0.000142,,,0.006193,0.001728
2015-12-09,409.2,0.000143,,,0.006269,0.00178
2015-12-08,395.28,0.000143,,,0.006235,0.001746
2015-12-07,393.26,0.000153,,,0.006291,0.001842
2015-12-06,387,0.000155,,,0.006387,0.001849
2015-12-05,363.25,0.000155,,,0.006694,0.001857
2015-12-04,361.33,0.00015,,,0.006755,0.001846
2015-12-03,360.23,0.00015,,,0.006684,0.00187
2015-12-02,362.56,0.000145,,,0.007614,0.002002
2015-12-01,378.23,0.000143,,,0.008779,0.002066
2015-11-30,371.04,0.000142,,,0.008536,0.001986
2015-11-29,355.94,0.00015,,,0.008441,0.002135
2015-11-28,359.99,0.000139,,,0.008444,0.002026
2015-11-27,356.88,0.000142,,,0.008523,0.002063
2015-11-26,328.07,0.000136,,,0.006775,0.002292
2015-11-25,319.49,0.000133,,,0.00556,0.001965
2015-11-24,323.01,0.000128,,,0.005344,0.00192
2015-11-23,323.59,0.00013,,,0.005301,0.001864
2015-11-22,325.22,0.000129,,,0.004754,0.00201
2015-11-21,321.85,0.000129,,,0.004262,0.001712
2015-11-20,325.5,0.00013,,,0.004173,0.001767
2015-11-19,336.59,0.000127,,,0.00409,0.001739
2015-11-18,336,0.000128,,,0.004201,0.001732
2015-11-17,332.1,0.00013,,,0.004299,0.00174
2015-11-16,321.13,0.00013,,,0.004238,0.001741
2015-11-15,333.49,0.000133,,,0.004276,0.001766
2015-11-14,335,0.000132,,,0.004291,0.00192
2015-11-13,336.19,0.00013,,,0.004318,0.001908
2015-11-12,307.54,0.000128,,,0.004242,0.001867
2015-11-11,338.46,0.00013,,,0.004288,0.0019
2015-11-10,381,0.000128,,,0.004267,0.001972
2015-11-09,373.91,0.000131,,,0.004245,0.00191
2015-11-08,386.7,0.000131,,,0.004227,0.001895
2015-11-07,371.37,0.00013,,,0.004222,0.00193
2015-11-06,384.2,0.000135,,,0.004258,0.001909
2015-11-05,398.09,0.000133,,,0.00425,0.002015
2015-11-04,399.49,0.000131,,,0.004234,0.001922
2015-11-03,363.97,0.000125,,,0.004165,0.001988
2015-11-02,331.71,0.00013,,,0.004328,0.001981
2015-11-01,314.6,0.00013,,,0.004477,0.001974
2015-10-31,329.97,0.00013,,,0.004541,0.002124
2015-10-30,315.68,0.000125,,,0.004264,0.001964
2015-10-29,303.75,0.000123,,,0.004406,0.002039
2015-10-28,295.88,0.000135,,,0.004609,0.002033
2015-10-27,286.75,0.000136,,,0.004647,0.001943
2015-10-26,288.97,0.000145,,,0.004694,0.002015
2015-10-25,284,0.000141,,,0.004562,0.001917
2015-10-24,278.07,0.000146,,,0.004506,0.002012
2015-10-23,275.92,0.000149,,,0.004947,0.00218
2015-10-22,269.16,0.000156,,,0.005383,0.002189
2015-10-21,271.14,0.000147,,,0.005156,0.00219
2015-10-20,264.81,0.000141,,,0.004901,0.002128
2015-10-19,264.53,0.000137,,,0.004687,0.00216
2015-10-18,271.35,0.000151,,,0.004839,0.002184
2015-10-17,263,0.000141,,,0.004634,0.002069
2015-10-16,254.64,0.000126,,,0.004675,0.00202
2015-10-15,253.22,0.000118,,,0.004649,0.001997
2015-10-14,250.37,0.000116,,,0.004675,0.00186
2015-10-13,246.29,0.000116,,,0.004556,0.001886
2015-10-12,248.9,0.000114,,,0.004662,0.001923
2015-10-11,246.06,0.000115,,,0.004677,0.001956
2015-10-10,244.46,0.000118,,,0.004723,0.001957
2015-10-09,243.38,0.000117,,,0.004697,0.001975
2015-10-08,243.64,0.000118,,,0.004731,0.00187
2015-10-07,246.83,0.000119,,,0.005043,0.001933
2015-10-06,240.7,0.000119,,,0.004979,0.001972
2015-10-05,239.76,0.000121,,,0.005203,0.001986
2015-10-04,239.93,0.000121,,,0.005398,0.001936
2015-10-03,237.99,0.00012,,,0.005399,0.001934
2015-10-02,238.54,0.00012,,,0.005418,0.001915
2015-10-01,237.13,0.000121,,,0.005377,0.002101
2015-09-30,237.78,0.000119,,,0.00526,0.002031
2015-09-29,240.42,0.00012,,,0.005182,0.00211
2015-09-28,233.54,0.000119,,,0.005037,0.002084
2015-09-27,234.99,0.000119,,,0.004983,0.002121
2015-09-26,235.76,0.000119,,,0.005031,0.001996
2015-09-25,235.6,0.000121,,,0.005375,0.002075
2015-09-24,230.1,0.000121,,,0.005328,0.002077
2015-09-23,230.61,0.000117,,,0.005008,0.001989
2015-09-22,227,0.000118,,,0.005236,0.002051
2015-09-21,232.48,0.000121,,,0.005517,0.002013
2015-09-20,232.26,0.000123,,,0.005868,0.002076
2015-09-19,233.19,0.000122,,,0.005448,0.002224
2015-09-18,233.17,0.000123,,,0.00552,0.001985
2015-09-17,229.2,0.000121,,,0.005579,0.002055
2015-09-16,230.36,0.000124,,,0.006293,0.002091
2015-09-15,231.01,0.000122,,,0.006536,0.002067
2015-09-14,230.61,0.000123,,,0.006501,0.002071
2015-09-13,236.92,0.000122,,,0.00665,0.002056
2015-09-12,241.04,0.000124,,,0.00671,0.002058
2015-09-11,238.33,0.000124,,,0.006668,0.002082
2015-09-10,238.72,0.000126,,,0.007168,0.002138
2015-09-09,244.15,0.00013,,,0.007247,0.002142
2015-09-08,240.31,0.000126,,,0.007637,0.002223
2015-09-07,240.93,0.000126,,,0.007482,0.002295
2015-09-06,230.92,0.000127,,,0.007529,0.002243
2015-09-05,231.61,0.000125,,,0.007372,0.002228
2015-09-04,226.83,0.000124,,,0.007426,0.002159
2015-09-03,229.39,0.000126,,,0.00772,0.002183
2015-09-02,227.6,0.000125,,,0.007404,0.002139
2015-09-01,231.12,0.000126,,,0.008532,0.002158
2015-08-31,229.24,0.000127,,,0.008197,0.002239
2015-08-30,229.55,0.000131,,,0.008444,0.002231
2015-08-29,233.4,0.000129,,,0.007663,0.002208
2015-08-28,224.34,0.00013,,,0.007678,0.002195
2015-08-27,226.35,0.000131,,,0.007831,0.0023
2015-08-26,223.58,0.00013,,,0.007918,0.002452
2015-08-25,213.38,0.000132,,,0.007891,0.002527
2015-08-24,228.3,0.00013,,,0.00786,0.002476
2015-08-23,230.62,0.000125,,,0.007355,0.002321
2015-08-22,233.71,0.000122,,,0.007431,0.002377
2015-08-21,235.49,0.000126,,,0.0077,0.002423
2015-08-20,227.84,0.000127,,,0.007815,0.002435
2015-08-19,247.43,0.000129,,,0.007884,0.002479
2015-08-18,258.49,0.000129,,,0.00805,0.002363
2015-08-17,259.19,0.000131,,,0.007751,0.002577
2015-08-16,262.21,0.000132,,,0.007433,0.002354
2015-08-15,266.52,0.000129,,,0.007551,0.002005
2015-08-14,264.92,0.000133,,,0.007492,0.002035
2015-08-13,269.43,0.000129,,,0.007126,0.001855
2015-08-12,271.2,0.000128,,,0.007397,0.001892
2015-08-11,265.18,0.000138,,,0.007552,0.001959
2015-08-10,267.91,0.000137,,,0.007722,0.002001
2015-08-09,261.08,0.000145,,,0.007881,0.001995
2015-08-08,279.54,0.000139,,,0.007872,0.00203
2015-08-07,279.91,0.000131,,,0.007758,0.00181
2015-08-06,282.24,0.000134,,,0.007552,0.001878
2015-08-05,285.31,0.00015,,,0.008301,0.00217
2015-08-04,281.63,0.000148,,,0.008315,0.002135
2015-08-03,282.55,0.000155,,,0.00842,0.00227
2015-08-02,282.06,0.000158,,,0.008337,0.002314
2015-08-01,284.68,0.000156,,,0.008147,0.002264
2015-07-31,288.25,0.00016,,,0.008271,0.00238
2015-07-30,289.53,0.000164,,,0.008591,0.002398
2015-07-29,295.73,0.00016,,,0.00875,0.002466
2015-07-28,294.44,0.000162,,,0.008808,0.002345
2015-07-27,293.25,0.000158,,,0.008476,0.002419
2015-07-26,289.64,0.000168,,,0.008152,0.002432
2015-07-25,289.48,0.000168,,,0.008024,0.002524
2015-07-24,276.91,0.000173,,,0.008224,0.002634
2015-07-23,277.5,0.000176,,,0.008271,0.002632
2015-07-22,277.13,0.000173,,,0.008281,0.002631
2015-07-21,278.7,0.000172,,,0.00823,0.002725
2015-07-20,275.59,0.000175,,,0.008222,0.002642
2015-07-19,277.56,0.000184,,,0.008437,0.002644
2015-07-18,279.95,0.000183,,,0.008491,0.002811
2015-07-17,278.71,0.000184,,,0.008519,0.002823
2015-07-16,285.22,0.000188,,,0.008449,0.002727
2015-07-15,288.2,0.000189,,,0.008562,0.002945
2015-07-14,292.35,0.000187,,,0.008115,0.003016
2015-07-13,311.96,0.000188,,,0.007888,0.00294
2015-07-12,294.77,0.000188,,,0.007656,0.003094
2015-07-11,286.85,0.000178,,,0.007487,0.003037
2015-07-10,270.21,0.000184,,,0.007579,0.003118
2015-07-09,270.64,0.00017,,,0.007711,0.003067
2015-07-08,267.19,0.000174,,,0.007948,0.002986
2015-07-07,270.41,0.000169,,,0.008091,0.00287
2015-07-06,271.15,0.000177,,,0.00806,0.002899
2015-07-05,260.72,0.00018,,,0.008026,0.002853
2015-07-04,256.36,0.000171,,,0.008062,0.002831
2015-07-03,255.22,0.000186,,,0.008516,0.003003
2015-07-02,257.97,0.000194,,,0.008631,0.003077
2015-07-01,264.94,0.0002,,,0.008569,0.003219
2015-06-30,257.57,0.000211,,,0.008614,0.003184
2015-06-29,249.79,0.000201,,,0.008615,0.003081
2015-06-28,251.67,0.000203,,,0.008847,0.003115
2015-06-27,243,0.000195,,,0.008987,0.003059
2015-06-26,242.14,0.000189,,,0.009449,0.003214
2015-06-25,240.89,0.000189,,,0.00958,0.003141
2015-06-24,244.07,0.000192,,,0.009873,0.003228
2015-06-23,247.75,0.000194,,,0.010022,0.003122
2015-06-22,244.64,0.000191,,,0.010782,0.003195
2015-06-21,246.67,0.000191,,,0.011099,0.003265
2015-06-20,245.56,0.000191,,,0.011037,0.003401
2015-06-19,248.93,0.000193,,,0.011198,0.003458
2015-06-18,248.37,0.000199,,,0.01132,0.00347
2015-06-17,251.93,0.000214,,,0.011977,0.003503
2015-06-16,237.47,0.000204,,,0.011467,0.003435
2015-06-15,233.6,0.00021,,,0.011445,0.003554
2015-06-14,233.18,0.000201,,,0.011288,0.003407
2015-06-13,230.26,0.000186,,,0.011048,0.003477
2015-06-12,229.62,0.000178,,,0.010914,0.003436
2015-06-11,228.67,0.000187,,,0.010667,0.003508
2015-06-10,229.74,0.000219,,,0.010567,0.003682
2015-06-09,229.02,0.000209,,,0.010314,0.003526
2015-06-08,223.96,0.00021,,,0.011039,0.003658
2015-06-07,225.02,0.000209,,,0.011207,0.003724
2015-06-06,225.33,0.00021,,,0.010252,0.003736
2015-06-05,224.31,0.000197,,,0.009678,0.0036
2015-06-04,225.57,0.000198,,,0.009424,0.003748
2015-06-03,225.25,0.00017,,,0.008579,0.003465
2015-06-02,223.6,0.000167,,,0.008147,0.003261
2015-06-01,229.88,0.000165,,,0.008093,0.003231
2015-05-31,232.93,0.000161,,,0.008057,0.003086
2015-05-30,236.94,0.00016,,,0.008042,0.003104
2015-05-29,236.8,0.000157,,,0.007999,0.003161
2015-05-28,237.74,0.000162,,,0.007995,0.003218
2015-05-27,237.61,0.000163,,,0.008,0.003126
2015-05-26,237.47,0.000152,,,0.007874,0.003088
2015-05-25,240.91,0.000158,,,0.007905,0.003135
2015-05-24,239.07,0.000153,,,0.007956,0.003155
2015-05-23,240.34,0.000152,,,0.007879,0.003155
2015-05-22,235.72,0.000151,,,0.008012,0.00303
2015-05-21,234.25,0.00016,,,0.007981,0.003216
2015-05-20,232.4,0.000141,,,0.007579,0.003073
2015-05-19,233.28,0.000154,,,0.00829,0.003386
2015-05-18,237.22,0.000162,,,0.008409,0.003219
2015-05-17,236.73,0.000178,,,0.009056,0.00361
2015-05-16,237.84,0.000192,,,0.007857,0.003609
2015-05-15,237.19,0.000184,,,0.006937,0.003167
2015-05-14,237.56,0.000161,,,0.006794,0.003204
2015-05-13,242.81,0.000142,,,0.006925,0.003179
2015-05-12,242.81,0.000143,,,0.006809,0.003121
2015-05-11,241.25,0.000136,,,0.0068,0.003028
2015-05-10,242.57,0.000139,,,0.006649,0.003046
2015-05-09,244.65,0.000134,,,0.006573,0.002765
2015-05-08,237.91,0.000134,,,0.006636,0.002722
2015-05-07,230.89,0.00012,,,0.006539,0.002652
2015-05-06,236.18,0.000116,,,0.005748,0.00251
2015-05-05,239.8,0.000115,,,0.006329,0.002576
2015-05-04,240.63,0.000117,,,0.006588,0.002599
2015-05-03,236.26,0.00012,,,0.006655,0.002878
2015-05-02,234.01,0.000114,,,0.006602,0.002847
2015-05-01,236.59,0.000108,,,0.006857,0.00281
2015-04-30,225.91,0.000111,,,0.007213,0.00281
2015-04-29,225.48,0.000093,,,0.00736,0.002969
2015-04-28,227.2,0.00009,,,0.007382,0.002793
2015-04-27,220.5,0.000092,,,0.007574,0.002873
2015-04-26,227.06,0.000092,,,0.007491,0.002926
2015-04-25,232.38,0.000089,,,0.007529,0.002772
2015-04-24,235.49,0.000087,,,0.007782,0.002757
2015-04-23,234,0.000089,,,0.00791,0.002691
2015-04-22,234.91,0.000089,,,0.008017,0.003021
2015-04-21,225.04,0.00009,,,0.008055,0.002677
2015-04-20,224.05,0.000097,,,0.008037,0.002696
2015-04-19,223.99,0.000098,,,0.008018,0.002647
2015-04-18,223.5,0.000103,,,0.008029,0.002732
2015-04-17,229.09,0.000098,,,0.007863,0.002575
2015-04-16,223.88,0.000099,,,0.00763,0.00263
2015-04-15,220.53,0.000104,,,0.007765,0.002692
2015-04-14,238.03,0.0001,,,0.00774,0.00264
2015-04-13,238.03,0.000103,,,0.008291,0.002657
2015-04-12,238.13,0.000105,,,0.008077,0.002658
2015-04-11,235.86,0.00011,,,0.008019,0.002749
2015-04-10,243.65,0.000111,,,0.008025,0.002698
2015-04-09,246.65,0.000111,,,0.007968,0.002758
2015-04-08,255.67,0.000106,,,0.007932,0.002696
2015-04-07,257.57,0.000106,,,0.007846,0.002685
2015-04-06,261.46,0.000107,,,0.0079,0.002742
2015-04-05,254.87,0.000107,,,0.008025,0.002697
2015-04-04,255.68,0.000108,,,0.00801,0.002765
2015-04-03,254.48,0.000105,,,0.007949,0.002655
2015-04-02,247.25,0.000103,,,0.008159,0.002656
2015-04-01,245.26,0.000106,,,0.008194,0.002732
2015-03-31,248.59,0.000114,,,0.00861,0.002796
2015-03-30,243.58,0.000114,,,0.0083,0.00277
2015-03-29,253.47,0.000113,,,0.008512,0.002637
2015-03-28,248.68,0.000117,,,0.00878,0.002649
2015-03-27,250.16,0.000117,,,0.009198,0.002709
2015-03-26,247,0.000122,,,0.009071,0.00269
2015-03-25,248.81,0.000124,,,0.008786,0.002589
2015-03-24,265.61,0.000127,,,0.008739,0.002666
2015-03-23,270,0.000128,,,0.008844,0.00269
2015-03-22,261.83,0.000129,,,0.00872,0.002768
2015-03-21,263.71,0.000129,,,0.007906,0.002664
2015-03-20,263.28,0.000128,,,0.007668,0.002803
2015-03-19,258.51,0.000126,,,0.007772,0.002816
2015-03-18,286.87,0.000128,,,0.008453,0.002735
2015-03-17,292.03,0.000127,,,0.008498,0.003046
2015-03-16,287.46,0.000131,,,0.008851,0.002958
2015-03-15,284.29,0.000129,,,0.008895,0.003078
2015-03-14,287,0.000132,,,0.008764,0.00294
2015-03-13,296.11,0.000131,,,0.009115,0.002934
2015-03-12,296.63,0.000129,,,0.009757,0.002943
2015-03-11,292.56,0.000137,,,0.010309,0.003193
2015-03-10,290.23,0.000132,,,0.010196,0.003193
2015-03-09,274.82,0.000131,,,0.010182,0.002991
2015-03-08,276.33,0.000133,,,0.010446,0.002796
2015-03-07,273.91,0.000133,,,0.01048,0.002817
2015-03-06,277.12,0.000133,,,0.010575,0.002666
2015-03-05,273.56,0.000144,,,0.010929,0.003
2015-03-04,282.42,0.000145,,,0.010968,0.003144
2015-03-03,274.93,0.000143,,,0.010817,0.003002
2015-03-02,258.78,0.000144,,,0.011088,0.002968
2015-03-01,255.51,0.000141,,,0.010511,0.002969
2015-02-28,255.96,0.000143,,,0.010359,0.0031
2015-02-27,237.1,0.000145,,,0.010229,0.00293
2015-02-26,238.45,0.000139,,,0.010086,0.002935
2015-02-25,240.13,0.000144,,,0.010643,0.002912
2015-02-24,239.69,0.00014,,,0.009961,0.002958
2015-02-23,236.72,0.000141,,,0.010535,0.002947
2015-02-22,245.86,0.000142,,,0.010856,0.002952
2015-02-21,245.89,0.000141,,,0.011544,0.002992
2015-02-20,242.42,0.000143,,,0.010032,0.002888
2015-02-19,235.91,0.000144,,,0.010593,0.002863
2015-02-18,244,0.000149,,,0.012192,0.003003
2015-02-17,236.82,0.000146,,,0.012239,0.002781
2015-02-16,234,0.000145,,,0.012998,0.003049
2015-02-15,257.48,0.000146,,,0.01336,0.003159
2015-02-14,236.65,0.000143,,,0.013299,0.003117
2015-02-13,222.45,0.000142,,,0.013401,0.003165
2015-02-12,220.02,0.00014,,,0.013396,0.003122
2015-02-11,220.84,0.000142,,,0.013334,0.003108
2015-02-10,222.19,0.000141,,,0.01313,0.002822
2015-02-09,224.16,0.000145,,,0.013286,0.003198
2015-02-08,228.7,0.000144,,,0.013481,0.003222
2015-02-07,222.82,0.000146,,,0.013758,0.003222
2015-02-06,216,0.000143,,,0.013791,0.00316
2015-02-05,226.5,0.000146,,,0.014031,0.003359
2015-02-04,228.31,0.000144,,,0.01375,0.003301
2015-02-03,237.79,0.000141,,,0.013712,0.003285
2015-02-02,227,0.000151,,,0.014956,0.003709
2015-02-01,219,0.000143,,,0.014566,0.003582
2015-01-31,232.55,0.000142,,,0.014039,0.003423
2015-01-30,234.52,0.000138,,,0.013776,0.003515
2015-01-29,236.14,0.000141,,,0.013649,0.003555
2015-01-28,262.69,0.00014,,,0.013994,0.003639
2015-01-27,270,0.000141,,,0.014426,0.003733
2015-01-26,254.53,0.000145,,,0.014577,0.003825
2015-01-25,240,0.000144,,,0.015185,0.003825
2015-01-24,235,0.000142,,,0.014466,0.004001
2015-01-23,226.32,0.000147,,,0.013498,0.003765
2015-01-22,225.51,0.000147,,,0.013025,0.00375
2015-01-21,208,0.000151,,,0.01367,0.00418
2015-01-20,225.51,0.000144,,,0.014139,0.004142
2015-01-19,184,0.000139,,,0.014298,0.004334
2015-01-18,184,0.000142,,,0.014443,0.004462
2015-01-17,199.46,0.000147,,,0.014706,0.004556
2015-01-16,211.91,0.000144,,,0.01497,0.004895
2015-01-15,120,0.000158,,,0.015841,0.004816
2015-01-14,260,0.000163,,,0.016019,0.004709
2015-01-13,288.99,0.000166,,,0.016578,0.00479
2015-01-12,288.99,0.000166,,,0.016736,0.005038
2015-01-11,288.99,0.000156,,,0.016734,0.004881
2015-01-10,288.99,0.000155,,,0.01701,0.004914
2015-01-09,288.99,0.000153,,,0.016653,0.005054
2015-01-08,340,0.000141,,,0.016112,0.004743
2015-01-07,340,0.00014,,,0.015991,0.004829
2015-01-06,340,0.00014,,,0.015622,0.004739
2015-01-05,340,0.000135,,,0.015361,0.004617
2015-01-04,340,0.000142,,,0.016403,0.004458
2015-01-03,340,0.00014,,,0.016444,0.005013
2015-01-02,340,0.000115,,,0.014233,0.004318
2015-01-01,340,0.000136,,,0.015648,0.004053
2014-12-31,340,0.000156,,,0.018434,0.004903
2014-12-30,340,0.00016,,,0.018765,0.005062
2014-12-29,340,0.000162,,,0.019233,0.00518
2014-12-28,340,0.000171,,,0.020576,0.005622
2014-12-27,340,0.000168,,,0.020676,0.005567
2014-12-26,340,0.000173,,,0.020843,0.005284
2014-12-25,340,0.000168,,,0.020732,0.004972
2014-12-24,340,0.000161,,,0.020316,0.004947
2014-12-23,340,0.000158,,,0.018928,0.004416
2014-12-22,340,0.000167,,,0.022106,0.004672
2014-12-21,340,0.000186,,,0.024318,0.005481
2014-12-20,340,0.000183,,,0.02439,0.005493
2014-12-19,340,0.000187,,,0.024438,0.005516
2014-12-18,350,0.000179,,,0.0242,0.005484
2014-12-17,350,0.000182,,,0.024231,0.00562
2014-12-16,350,0.000184,,,0.023764,0.0058
2014-12-15,350,0.000184,,,0.024074,0.006015
2014-12-14,350,0.00019,,,0.025308,0.006213
2014-12-13,350,0.000185,,,0.024138,0.0058
2014-12-12,360.5,0.00019,,,0.023382,0.005101
2014-12-11,360.5,0.000195,,,0.023878,0.00582
2014-12-10,375,0.000195,,,0.025562,0.005907
2014-12-09,375,0.000193,,,0.024921,0.005871
2014-12-08,378,0.000206,,,0.024207,0.005813
2014-12-07,378,0.000194,,,0.023338,0.00613
2014-12-06,377.1,0.000177,,,0.02794,0.006146
2014-12-05,377.1,0.000179,,,0.026065,0.004104
2014-12-04,378,0.000173,,,0.021539,0.00325
2014-12-03,378,0.000188,,,0.018242,0.002574
2014-12-02,370,0.000196,,,0.017127,0.002475
2014-12-01,,0.000202,,,0.016992,0.002553
,,0.000206,,,0.016374,0.002525
,,0.000206,,,0.016374,0.002585
,,0.000209,,,0.015907,0.002435
,,0.00021,,,0.015068,0.002249
,,0.000221,,,0.013421,0.002339
,,0.000229,,,0.014794,0.002329
,,0.00023,,,0.014406,0.002407
,,0.000233,,,0.013785,0.002356
,,0.00023,,,0.013343,0.002375
,,0.000237,,,0.01313,0.002373
,,0.00024,,,0.013158,0.002409
,,0.000242,,,0.012559,0.002541